College Name,Place,Logo Link
Hiray Group of Institutes,"Mumbai, Maharashtra",https://images.collegedunia.com/public/asset/img/placeholders/logo_placeholder_70X70.png?h=43&w=43&mode=stretch
Dr. Bhausaheb Nandurkar College of Engineering and Technology - [DBNCOET],"Yavatmal, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492414091nfk.png?h=43&w=43&mode=stretch
Maharashtra Udayagiri Engineering College - [MUEC] Udgir,"Latur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492425552cvgvhg.png?h=43&w=43&mode=stretch
Vidya Prasarini Sabha's College of Engineering & Technology - [VPSCET] Lonavala,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/16829460382971333991005507560992979032282609093482477n.jpg?h=43&w=43&mode=stretch
Balaghat Polytechnic and Engineering College Ruddha,"Ahmadpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1600583209logo.jpg?h=43&w=43&mode=stretch
Dr. D. Y. Patil School of Engineering and Technology - [DYPSOET],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14928476561492232455csbcvsbzcvbnc.png?h=43&w=43&mode=stretch
Shivajirao S. Jondhle College of Engineering and Technology,"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493873419image7781.jpg?h=43&w=43&mode=stretch
MET Institute of Information Technology - [MET IIT],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1569847706METInstituteofInformationTechnology.png?h=43&w=43&mode=stretch
Pune Vidyarthi Griha's College of Engineering & S.S. Dhamankar Institute of Management,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1581337307pvgcoenlogo.jpg?h=43&w=43&mode=stretch
Dr. DY Patil School of Architecture Charholi,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col5576.jpg?h=43&w=43&mode=stretch
P. R. Patil College of Architecture - [PRPCOA],"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col5644.jpg?h=43&w=43&mode=stretch
B.R. Harne College of Architecture Vangani,"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1498111495ds.png?h=43&w=43&mode=stretch
Dhamangaon Education Society's College of Engineering and Technology,"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1418625892descet-logo1.jpg?h=43&w=43&mode=stretch
Savitribai Phule Women's Engineering College - [SPW],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col14969.jpg?h=43&w=43&mode=stretch
Genesis Institute of Technology,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1418796726Logo 101.jpg?h=43&w=43&mode=stretch
Pratap Institute of Management and Technology - [PIMT],"Washim, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1425010767cccccc.jpg?h=43&w=43&mode=stretch
Namdeorao Poreddiwar College Of Engineering & Technology,"Gadchiroli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14704790651416373166Capture123.jpg?h=43&w=43&mode=stretch
Modern Academy- [MA],"Bhiwandi, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1487229445Mordern.png?h=43&w=43&mode=stretch
St Wilfreds Institute of Architecture,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/142304883412.jpg?h=43&w=43&mode=stretch
Shri Datta Meghe College of Architecture - [SDMCA],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1498134646logo.png?h=43&w=43&mode=stretch
Smt. K.L. Tiwari College of Architecture - [SKLTCA],"Palghar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1498203142llllllllllllllllllllllllllllllllllllll.jpg?h=43&w=43&mode=stretch
MCE Society's Allana College of Architecture,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1638186337Screenshot20211129171524.jpg?h=43&w=43&mode=stretch
Marathwada Mitramandal's College of Architecture,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1661245888index.png?h=43&w=43&mode=stretch
Smt. Kashibai Navale College of Architecture,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1584896581logostes.png?h=43&w=43&mode=stretch
Dr DY Patil College of Architecture Akurdi,"Pune, Maharashtra","https://images.collegedunia.com/public/college_data/images/logos/14736645862503 Padmashree Dr. DY Patil College of Architecture, Pune (16).jpg?h=43&w=43&mode=stretch"
Dr DY Patil College of Architecture,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1472715975dy-patil.jpg?h=43&w=43&mode=stretch
Shri Prince Shivaji Maratha Boarding House's College of Architecture,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1420467080Picture1.jpg?h=43&w=43&mode=stretch
College of Agricultural Engineering and Technology,"Akola, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478692527Untitled.png?h=43&w=43&mode=stretch
DY Patil Deemed-to-be University,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1684597119Screenshot20230520210819.png?h=43&w=43&mode=stretch
Dr. J.J. Magdum College Of Engineering - [JJMCOE],"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478777413djj.jpg?h=43&w=43&mode=stretch
Dr RG Bhoyar Institute of Technical Education,"Wardha, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1429015793jp.jpg?h=43&w=43&mode=stretch
Dr Seema Quadri Institute of Engineering and Technology,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14792117378.jpg?h=43&w=43&mode=stretch
Hi-Tech Institute of Technology - [HIT],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1691653976Untitled.png?h=43&w=43&mode=stretch
KCE Society's College of Engineering and Management,"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1686034435kcsenglogo2.jpg?h=43&w=43&mode=stretch
SSVPS's Bapusaheb Shivajirao Deore College of Engineering,"Dhule, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478672031ssvps.jpg?h=43&w=43&mode=stretch
Late Narayandas Bhawandas Chhabada Institute of Engineering and Technology - [LNBCIET ],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478782931loog1.png?h=43&w=43&mode=stretch
Bharat College of Engineering - [BCOE],"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1469164904Untitled.png?h=43&w=43&mode=stretch
Matsyodari Shikshan Sanstha's College of Engineering and Technology,"Jalna, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1601823654Screenshot20201004202747.jpg?h=43&w=43&mode=stretch
ModTech College of Engineering,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col14343.jpg?h=43&w=43&mode=stretch
Nagnathappa Halge Engineering College - [NHCE],"Beed, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14703884791419923268LOGO12.jpg?h=43&w=43&mode=stretch
Shri Shivaji Education Society's College of Engineering and Technology - [SSE],"Akola, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1427968957jp.jpg?h=43&w=43&mode=stretch
Sahakar Maharashi Shankarrao Mohite - Patil Institute of Technology and Research - [SMSMPITR],"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1605883870Screenshot20201120201803.jpg?h=43&w=43&mode=stretch
Shri Sai Baba Institute of Engineering Research and Allied Sciences,"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/139479534815100.JPG?h=43&w=43&mode=stretch
Shri Tulja Bhavani College of Engineering - [STBCET],"Osmanabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col15112.jpg?h=43&w=43&mode=stretch
Dr Ram Manohar Lohia Institution of Bioscience and Technology,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/139868236416534.JPG?h=43&w=43&mode=stretch
Vidya Prasarak Mandal Advanced Study Centre,"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1425548890jpeg.jpg?h=43&w=43&mode=stretch
Vidya Pratishthan's School of Biotechnology - [VSBT] Baramati,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1425551873jpeg.jpg?h=43&w=43&mode=stretch
Academy of Management Professional Development - [AMPD],"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1429700719j.jpg?h=43&w=43&mode=stretch
Anjuman-I-Islam's Allana Institute of Management Studies - [AIAIMS],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1500551109allanalogo.jpg?h=43&w=43&mode=stretch
Asian Institute of Management Studies,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394100278Asian Institute of Management Studies.png?h=43&w=43&mode=stretch
Chanakya Institute of Management Studies and Research,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1429774247cimsr-logo1.jpg?h=43&w=43&mode=stretch
SPM Institute of Business Studies,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1430807734SMP managmetn.jpg?h=43&w=43&mode=stretch
MGM Dr. GY Pathrikar College of Computer Science & Information Technology,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1603442359Screenshot20201023132505.jpg?h=43&w=43&mode=stretch
HVPM  PG Department of Computer Science & Technology - [DCPE],"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1426673561h.png?h=43&w=43&mode=stretch
Image Institute of Digital Technology,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1415879996K.png?h=43&w=43&mode=stretch
Tulsi College of Computer Science and Information Technology,"Beed, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1667207830index.jpg?h=43&w=43&mode=stretch
Dr. D. Y. Patil Institute of Technology - [DYPIT] Pimpri,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/16316900291613921831564021613795105983675144836234423n.jpg?h=43&w=43&mode=stretch
Saraswati Education Societys Group of Institutions Faculty of Engineering - [SESGOIFE],"Raigad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1420871978download.jpg?h=43&w=43&mode=stretch
Sandipani Technical Campus Faculty of Engineering - [STMEI],"Latur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14769469131476788676Untitled.png?h=43&w=43&mode=stretch
MITCOE's Centre for Management Studies and Research - [MITCMSR],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1426159849jp.jpg?h=43&w=43&mode=stretch
Pravara Centre for Management Research & Development - [PCMRD],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1599396219Annotation20200906180838.jpg?h=43&w=43&mode=stretch
Rajiv Gandhi College of Engineering,"Chandrapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478838782sdsdda.jpg?h=43&w=43&mode=stretch
Sanjay Bhokare Group of Institutes - [SBGI],"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478781014logo.jpg?h=43&w=43&mode=stretch
Shri Shivaji Institute Of Engineering & Management Studies - [SSIEMS],"Parbhani, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478858909SSIEMSlogo.jpg?h=43&w=43&mode=stretch
S.S.B.'S Institute of technology & Management,"Nanded, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14788629805555.jpg?h=43&w=43&mode=stretch
Shivajirao S. Jondhle Institute Of Management Science & Research,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149087493644.jpg?h=43&w=43&mode=stretch
Sahyadri Institute of Management & Research - [SIMR],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1603000416Screenshot20201018112104.jpg?h=43&w=43&mode=stretch
Vishwasattya College of Management - [VCM],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149120159377.jpg?h=43&w=43&mode=stretch
Navkonkan Education Society's Institute of Management Studies - [NESIMS],"Chiplun, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491548356csgebdvs.jpg?h=43&w=43&mode=stretch
JSPM’s Kautilya Institute of Management and Research - [KIMR]  Wagholi,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491560719SDS.png?h=43&w=43&mode=stretch
Dhananjayrao Gadgil Institute of Co-operative Management - [DGICM],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491805287headercopy.png?h=43&w=43&mode=stretch
Dr. D.Y. Patil Centre for Management and Research - [DYPCMR],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/15009837991492156225vsdgvhj.png?h=43&w=43&mode=stretch
Rajiv Gandhi College of Engineering & Polytechnic - [RGCOE],"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492511366dtgfhvb.png?h=43&w=43&mode=stretch
Dr. D. Y. Patil College of Engineering and Innovation Varale,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492599961sd.png?h=43&w=43&mode=stretch
Rajgad Dnyanpeeth Technical Campus - [RDTC],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492833630download.jpg?h=43&w=43&mode=stretch
Adsul Technical Campus Faculty of Engineering & MBA,"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492861849vhv.png?h=43&w=43&mode=stretch
Department of Commerce and Management,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493100657logfdjd.jpg?h=43&w=43&mode=stretch
Sir Dr. M.S. Gosavi Institute of Business Studies,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493105663sdd.png?h=43&w=43&mode=stretch
Shrimant Jayshreemaladevi Naik-Nimbalkar Institute of Management Studies,"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493114088dsas.png?h=43&w=43&mode=stretch
PVG's Late Govind Kashinath Pate Wani Institute of Management - [PVGPIM],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493118262sgfjhsd.jpg?h=43&w=43&mode=stretch
Samarth Group of Institutions Faculty of Management Belhe,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493286246ggggggggggggg.jpg?h=43&w=43&mode=stretch
Department of Management Science,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493614209download.jpg?h=43&w=43&mode=stretch
Radhikatai Pandav Institute of Architecture,"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1497518398logowithname61.png?h=43&w=43&mode=stretch
Yashoda College of Architecture - [YCA],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1497587188yashodatechnicalcampuswadhesatara36067.jpg?h=43&w=43&mode=stretch
Vidya Pratishthan’s School of Architecture - [VPSOA],"Baramati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1498123938images.jpg?h=43&w=43&mode=stretch
"Shriram Institute of Engineering and Technology -
 [SIETC] Paniv","Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149863147277136eea9ee3a9795c2652ec2f2e42f2.jpg?h=43&w=43&mode=stretch
Dattakala Shikshan Sanstha Faculty of Engineering,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1498639740sssssssssssssss.png?h=43&w=43&mode=stretch
Dr. D. Y. Patil College of Agricultural Engineering & Technology Talsande,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1502887597newlogo.jpg?h=43&w=43&mode=stretch
Dr. A. D. Shinde College of Engineering - [DADSCOE],"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/16895669820.png?h=43&w=43&mode=stretch
SVKM's Institute of Technology - [SVKM's-IOT],"Dhule, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1664869299SVKMlogo.png?h=43&w=43&mode=stretch
Tata Institute of Social Sciences - [TISS],"Tuljapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/155014539415501311731450952592Untitled.jpg?h=43&w=43&mode=stretch
MET’s Institute of Technology,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1564473387METLOGO1200x12001.jpg?h=43&w=43&mode=stretch
NMIMS Centre of Excellence Analytics and Data Science,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1568803933Annotation20190918160943.png?h=43&w=43&mode=stretch
School of Computer Science,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1552037241GROUPLOGO1.png?h=43&w=43&mode=stretch
School of Commerce,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1552037241GROUPLOGO1.png?h=43&w=43&mode=stretch
Vivekanand Education Society's College of Architecture - [VESCOA],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1657386792image1.png?h=43&w=43&mode=stretch
SVKM's Narsee Monjee Institute of Management Studies - [NMIMS University],"Dhule, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1580894980nmimslogo.jpg?h=43&w=43&mode=stretch
L.S. Raheja College of Arts and Commerce,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1470729333seslogo.jpg?h=43&w=43&mode=stretch
Adarsha Comprehensive College of Education and Research - [ACCER],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/139894670519382.JPG?h=43&w=43&mode=stretch
Shri Khanderai Pratishthan's MEd College,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1426915480jpeg.jpg?h=43&w=43&mode=stretch
Maharshi Dayanand College  of Arts Science and  Commerce,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1425377849maharshi.jpg?h=43&w=43&mode=stretch
NG Acharya and DK Marathe College of Arts Science and Commerce,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/13958990403089.JPG?h=43&w=43&mode=stretch
Rizvi College of Arts Science and Commerce,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1427696825jpeg.jpg?h=43&w=43&mode=stretch
PTVA's  Sathaye College,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1479296087download.jpg?h=43&w=43&mode=stretch
A.D.N. Institute Of Paramedical Sciences & Hospitals,"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1635582849Screenshot20211030140118.png?h=43&w=43&mode=stretch
AR Burla Mahila Varishtha Mahavidyalaya,"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col36.jpg?h=43&w=43&mode=stretch
Abasaheb Marathe Arts and New Commerce Science College,"Ratnagiri, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col58.jpg?h=43&w=43&mode=stretch
Adarsh Mahavidyalaya,"Umarga, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col98.jpg?h=43&w=43&mode=stretch
Adv. Sitaram Babanbhau Anandramji Baheti Arts and Commerce College,"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478848442logo-footer.jpg?h=43&w=43&mode=stretch
Ajara Mahavidyalaya,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1395645618a.png?h=43&w=43&mode=stretch
PDEA's Annasaheb Magar College,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1428651508amm-logo1.jpg?h=43&w=43&mode=stretch
Arihant College of Arts,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/147625330714760998081425711880400032_196926797066352_1339471672_n.jpg?h=43&w=43&mode=stretch
Arts and Commerce College,"Hingoli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col287.jpg?h=43&w=43&mode=stretch
Arts and Commerce College - [ACC],"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1414578369Rayat Logo.jpg?h=43&w=43&mode=stretch
Arts Commerce and Science College,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1414735134Rayat Logo.jpg?h=43&w=43&mode=stretch
Arts Science and Commerce College,"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1414740319Rayat Logo.jpg?h=43&w=43&mode=stretch
Dr. Arvind B. Telang Senior College of Arts,"Pune, Maharashtra","https://images.collegedunia.com/public/college_data/images/logos/1395645572Arvind B.Telang Arts, Commerce & Science College.png?h=43&w=43&mode=stretch"
Shrimant Babasaheb Deshmukh Mahavidyalaya,"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col331.jpg?h=43&w=43&mode=stretch
B.D. Kale Mahavidyalaya Ghodegaon,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col357.jpg?h=43&w=43&mode=stretch
BM Ruia Girls College ,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1500378289logoedt.png?h=43&w=43&mode=stretch
B. P. Arts,"Jalgaon, Maharashtra","https://images.collegedunia.com/public/college_data/images/logos/1393052121B.P. Arts, S.M.A. Science, K.K.C. Commerce College2.png?h=43&w=43&mode=stretch"
Baburao Patil College of Arts and Science,"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1418896042Screen Shot 2014-12-18 at 3.17.48 pm.png?h=43&w=43&mode=stretch
Baburaoji Gholap College Sangvi,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1393053567Baburaoji Gholap College.png?h=43&w=43&mode=stretch
Badrinarayan Barwale Mahavidyalaya,"Jalna, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1470397042Barwale College Logo.jpg?h=43&w=43&mode=stretch
Balaji College of Arts,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1608034771Logo.jpg?h=43&w=43&mode=stretch
Balbhim Arts Science and Commerce College,"Beed, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1470477803logo.jpg?h=43&w=43&mode=stretch
Balwant College,"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1425357737p..png?h=43&w=43&mode=stretch
Bharatratna Dr Babasaheb Ambedkar Mahavidyalaya,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1413543320rss.gif?h=43&w=43&mode=stretch
Bhavan's College,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1408686396logo.jpg?h=43&w=43&mode=stretch
Bhogawati Mahavidyalaya,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1395657852Bhoagawati College.png?h=43&w=43&mode=stretch
Bhusawal Arts Science and PO Nahata Commerce College,"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1393073068Bhusawal Arts Science and P.O. Nahata Commerce College.png?h=43&w=43&mode=stretch
Changu Kana Thakur Arts,"Raigad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1395664785790.JPG?h=43&w=43&mode=stretch
Chhatrapati Shahu Arts Commerce and Science College,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1395727132821.JPG?h=43&w=43&mode=stretch
Chhatrapati Shivaji College,"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1413357177TWINKLE1231.jpg?h=43&w=43&mode=stretch
Choice College of Arts & Commerce,"Pune, Maharashtra","https://images.collegedunia.com/public/college_data/images/logos/1414834765L_29635,,.gif?h=43&w=43&mode=stretch"
Bharati Vidyapeeth College of Physical Education,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1474621872b logo.jpg?h=43&w=43&mode=stretch
D. D. Shinde Sarkar College,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1395662434D.D. Shinde Sarkar College.png?h=43&w=43&mode=stretch
D. R. Mane Mahavidyalaya,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col926.jpg?h=43&w=43&mode=stretch
Dahiwadi College,"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1412158994Capture1...png?h=43&w=43&mode=stretch
Deogiri College,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1395667832Deogiri College.png?h=43&w=43&mode=stretch
Devchand College,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1393312884Devchand College.png?h=43&w=43&mode=stretch
Dhanaji Nana Mahavidyalaya,"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14148346971.png?h=43&w=43&mode=stretch
Dnyanasadhana College,"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1424946125s logo2.png?h=43&w=43&mode=stretch
Dnyanopasak Shikshan Mandal's College of Arts Commerce and Science - [DSM-CACS],"Parbhani, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1458371767DSM-CACS.jpg?h=43&w=43&mode=stretch
Dr Ghali College,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1395738137Dr. Ghali College.png?h=43&w=43&mode=stretch
K.M.E. Society’s G. M. Momin Women’s College,"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1479279107logo.jpg?h=43&w=43&mode=stretch
Guru Nanak Khalsa College of Arts,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14714368606.png?h=43&w=43&mode=stretch
MES's Garware College of Commerce - [GCC],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1507100353logo1.jpg?h=43&w=43&mode=stretch
Gokhale Education Society's HPT Arts and RYK Science College,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col1406.jpg?h=43&w=43&mode=stretch
Grace Bible College,"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1424064546uf8iugi.jpg?h=43&w=43&mode=stretch
Guru Nanak College of Arts Science and Commerce - [GNCASC],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col1784.jpg?h=43&w=43&mode=stretch
HJ Thim College of Arts and Science,"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1395742157H.J. Thim College of Arts and Science College.png?h=43&w=43&mode=stretch
Hutatma Rajguru Mahavidyalaya,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1395748105Hutatma Rajguru Mahavidyalaya.png?h=43&w=43&mode=stretch
ICLES Motilal Jhunjhunwala College,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col1932.jpg?h=43&w=43&mode=stretch
